"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register"
"GDM-FSF-v3-0-0030","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.2 Critical Capability Levels","1.2","paragraph","NONE","For machine learning R&D risk, we define CCLs that identify when ML R&D capabilities in our models may, if not properly managed, reduce society's overall ability to manage AI risks.","ML R&D CCLs identify when model capabilities could, if mismanaged, reduce society's ability to manage AI risks.","conditional","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0078","ML R&D uplift level 1; 2x acceleration from 2020-2024 rates","Machine Learning R&D uplift level 1: Can or has been used to accelerate AI development, resulting in AI progress substantially accelerating (e.g. 2x) from 2020-2024 rates.","none"
"GDM-FSF-v3-0-0031","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.2 Critical Capability Levels","1.2","paragraph","NONE","Such capabilities may serve as a substantial cross-cutting risk factor for other pathways to severe harm.","ML R&D capabilities can act as a significant cross-cutting risk factor across other severe-harm pathways.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0080","NONE","Unrestricted access to models at this level of capability could significantly increase an actor’s ability to progress to yet more powerful models and other critical capabilities.","none"
"GDM-FSF-v3-0-0032","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.2 Critical Capability Levels","1.2","paragraph","NONE","For misalignment risk, we outline an exploratory approach that focuses on detecting when models might develop a baseline instrumental reasoning ability at which they have the potential to undermine human control, assuming no additional mitigations were applied.","Misalignment risk is addressed via an exploratory approach focused on detecting baseline instrumental reasoning ability that could undermine human control absent mitigations.","conditional","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0100","NONE","An initial mitigation approach focuses on detecting when models might develop a baseline instrumental reasoning ability at which they have the potential to undermine human control, assuming no additional mitigations were applied.","none"
"GDM-FSF-v3-0-0033","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.2 Critical Capability Levels","1.2","paragraph","NONE","Most CCLs define one important component of our risk acceptance criteria. Because the CCLs for misalignment risk are exploratory and intended for illustration only, we do not associate them with explicit risk acceptance criteria.","Most CCLs contribute to risk acceptance criteria, but misalignment CCLs, being exploratory and illustrative, lack explicit acceptance criteria.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0034","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","For each risk domain, we conduct aspects of our risk assessment at various moments throughout the model development process, both before and after deployment.","Risk assessment occurs at multiple points throughout model development, both pre- and post-deployment, for each risk domain.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0024","NONE","We intend to evaluate our most powerful frontier models regularly to check whether their AI capabilities are approaching a CCL.","aspirational"
"GDM-FSF-v3-0-0035","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","We conduct a risk assessment for the first external deployment of a new frontier AI model.","A risk assessment is conducted for a new frontier model's first external deployment.","mandatory","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0024","NONE","We intend to evaluate our most powerful frontier models regularly to check whether their AI capabilities are approaching a CCL.","aspirational"
"GDM-FSF-v3-0-0036","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","For subsequent versions of the model, we conduct a further risk assessment if the model has meaningful new capabilities or a material increase in performance, until the model is retired or we deploy a more capable model.","For later model versions, another risk assessment is triggered by meaningful new capabilities or material performance increases, continuing until retirement or replacement by a more capable model.","conditional","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0025","NONE","We also intend to evaluate any of these models that could indicate an exceptional increase in capabilities over previous models, and where appropriate, assess the likelihood of such capabilities and risks before and during training.","aspirational"
"GDM-FSF-v3-0-0037","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","The reason for this is because a material change in the model's capabilities may mean that the risk profile of the model has changed or the justification for why the risks stemming from the model are acceptable has been materially undermined.","This is because capability changes may alter the model's risk profile or undermine the justification for accepting its risks.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0038","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","To identify meaningful new capabilities or material increases in performance, we conduct model capability evaluations, including our automated benchmarks.","Model capability evaluations, including automated benchmarks, are used to identify meaningful new capabilities or performance increases.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0039","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","These evaluations are primarily aimed at understanding the capabilities of the model and may be triggered, for example, upon the completion of a pre-training or post-training run, on various candidates of a model version.","Evaluations primarily aim to understand model capabilities and may be triggered by events like completion of pre-training or post-training runs on model candidates.","conditional","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0040","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","These evaluations include a broad range of areas, including general capability evaluations, model behavior, efficiency, coding capabilities, multilinguality, or reasoning.","The evaluations cover a wide range of areas such as general capability, behavior, efficiency, coding, multilinguality and reasoning.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0041","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","Data from these evaluations are collected and analyzed to give us an indication as to how the model is performing and whether a risk assessment is necessary.","Evaluation data is collected and analyzed to indicate model performance and whether a risk assessment is needed.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0042","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3","paragraph","NONE","At a high level, our risk assessment involves the following steps (which do not need to be repeated where a previous risk assessment is still appropriate):","Lead-in introducing the high-level steps of the risk assessment process.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0043-a","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3 / bullet Identification","bullet","At a high level, our risk assessment involves the following steps:","Identification: As explained above, we have identified risk domains where, based on early research, we have determined severe risks may be most likely to arise from future models: CBRN, cyber, harmful manipulation, and machine learning R&D.","The Identification step names the domains where severe risks are most likely: CBRN, cyber, harmful manipulation, and ML R&D.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0057","NONE","The table below details a set of CCLs we have identified through ongoing analysis of the CBRN, Cyber, and Machine Learning R&D risk domains.","none"
"GDM-FSF-v3-0-0043-b","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3 / bullet Identification","bullet","At a high level, our risk assessment involves the following steps:","As part of our broader research into frontier AI models, we continue to assess whether there are other risk domains where severe risks may arise and will update our approach as appropriate. For each of the four identified domains, we have developed specific scenarios in which these risks could materialize.","Ongoing research continues to assess whether additional risk domains exist, with the approach updated accordingly, and specific scenarios have been developed for each of the four identified domains.","mandatory","NONE","NONE","false","GDM-FSF-v2-0_v3-0","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-0-0044-a","Google DeepMind","GDM-FSF-v3-0","Version 3.0","2025","1.3 Outline of Our Risk Assessment Process","1.3 / bullet Analysis","bullet","At a high level, our risk assessment involves the following steps:","Analysis: Central to our model evaluations are ""early warning evaluations,"" to assess the proximity of the model to a CCL. We define ""alert thresholds"" for these evaluations that are designed to flag when a CCL may be reached before a risk assessment is conducted again.","The Analysis step centers on early warning evaluations with alert thresholds designed to flag approaching CCLs between risk assessments.","none","NONE","NONE","false","GDM-FSF-v2-0_v3-0","GDM-FSF-v2-0-0026","NONE","To do so, we will define a set of evaluations called “early warning evaluations,” with a specific “alert threshold” that flags when a CCL may be reached before the evaluations are run again.","mandatory"
