"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register","cosmetic_split"
"ANT-RSP-v2-1-0267","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix B: ASL-2 Standard","App B / ASL-2 Security Standard / item 4","numbered","ASL-2 Security Standard:","Strict protocols must be deployed to regulate weight copies on company networks and limit storage to only approved, restricted systems.","Strict protocols must govern weight copies on company networks, limiting storage to approved restricted systems.","mandatory","NONE","NONE","false","ANT-RSP-v2-0_v2-1","ANT-RSP-v2-0-0290","NONE","Strict protocols must be deployed to regulate weight copies on company networks and limit storage to only approved, restricted systems.","mandatory","false"
"ANT-RSP-v2-1-0268","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix B: ASL-2 Standard","App B / ASL-2 Security Standard / item 5","numbered","ASL-2 Security Standard:","Infrastructure: Standard security infrastructure, monitoring software, access management tools, and disk encryption provide a technology baseline. Process elements like incident reporting procedures, lost/stolen device protocols and Detection and Response should support these.","Infrastructure baseline includes standard security tools, monitoring, access management and disk encryption, supported by incident and device-loss protocols.","conditional","NONE","NONE","false","ANT-RSP-v2-0_v2-1","ANT-RSP-v2-0-0291","NONE","Infrastructure: Standard security infrastructure, monitoring software, access management tools, and disk encryption provide a technology baseline.","none","false"
"ANT-RSP-v2-1-0269","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix B: ASL-2 Standard","App B / ASL-2 Security Standard / item 5","numbered","ASL-2 Security Standard:","External validation like SOC 2 compliance and continuous vulnerability management must ensure adaptations match infosec developments. Programs like bug bounties and vulnerability discovery should incentivize exposing flaws.","External validation (e.g., SOC 2) and continuous vulnerability management must keep pace with infosec developments, supported by bug bounty programs.","mandatory","NONE","NONE","false","ANT-RSP-v2-0_v2-1","ANT-RSP-v2-0-0293","NONE","External validation like SOC 2 compliance and continuous vulnerability management must ensure adaptations match infosec developments. Programs like bug bounties and vulnerability discovery should incentivize exposing flaws.","mandatory","false"
"ANT-RSP-v2-1-0270","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix B: ASL-2 Standard","App B / ASL-2 Security Standard / item 6","numbered","ASL-2 Security Standard:","Operations: Ongoing configuration management, compliance drills, integrated security approaches and mandatory external reviews should embed security within regular operations and harden processes during organizational changes.","Operational security requires ongoing configuration management, compliance drills, and mandatory external reviews to embed security and harden processes during change.","mandatory","NONE","NONE","false","ANT-RSP-v2-0_v2-1","ANT-RSP-v2-0-0294","NONE","Operations: Ongoing configuration management, compliance drills, integrated security approaches and mandatory external reviews should embed security within regular operations and harden processes during organizational changes.","conditional","false"
"ANT-RSP-v2-1-0271","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / intro","paragraph","NONE","This appendix contains detailed definitions for each Capability Threshold in Section 2.","The appendix provides detailed definitions of each Capability Threshold referenced in Section 2.","none","NONE","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0271","NONE","This appendix contains detailed definitions for each Capability Threshold in Section 2.","none","false"
"ANT-RSP-v2-1-0272","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / CBRN-3","paragraph","Chemical, Biological, Radiological, and Nuclear (CBRN) weapons:","CBRN-3: The ability to significantly assist individuals or groups with basic STEM backgrounds in obtaining, producing, or deploying CBRN weapons.","CBRN-3 is the capability to significantly help STEM-background actors obtain, produce, or deploy CBRN weapons.","none","CBRN-3","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0272","CBRN-3","CBRN-3: The ability to significantly assist individuals or groups with basic STEM backgrounds in obtaining, producing, or deploying CBRN weapons.","none","false"
"ANT-RSP-v2-1-0273","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / CBRN-3","paragraph","CBRN-3 definition:","We assess this by comparing what potential attackers could achieve with full model access versus 2023-level online resources, assuming they have funding and up to one year of time to invest, but no initial specialized expertise.","Assessment compares model-assisted attacker capability against 2023-level online resources, assuming funding and up to one year, but no prior specialized expertise.","none","up to one year","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0273","up to one year","We assess this by comparing what potential attackers could achieve with full model access versus 2023-level online resources, assuming they have funding and up to one year of time to invest, but no initial specialized expertise.","none","false"
"ANT-RSP-v2-1-0274","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / CBRN-4","paragraph","Chemical, Biological, Radiological, and Nuclear (CBRN) weapons:","CBRN-4: The ability to substantially uplift CBRN development capabilities of moderately resourced state programs (with relevant expert teams), such as by novel weapons design, substantially accelerating existing processes, or dramatic reduction in technical barriers.","CBRN-4 is the ability to substantially advance state-level CBRN programs via novel design, acceleration, or barrier reduction.","none","CBRN-4","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0274","CBRN-4","CBRN-4: The ability to substantially uplift CBRN development capabilities of moderately resourced state programs (with relevant expert teams), such as by novel weapons design, substantially accelerating existing processes, or dramatic reduction in technical barriers.","none","false"
"ANT-RSP-v2-1-0275","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / CBRN-4","paragraph","CBRN-4 definition:","We currently define this as uplifting a team of people with skills equivalent to entry-level PhD biologists to be able to approximate the capabilities of a world-class, state-backed bioweapons team.","CBRN-4 is currently defined as uplifting entry-level PhD-equivalent biologists to approximate world-class state-backed bioweapons team capability.","none","entry-level PhD biologists to world-class state-backed bioweapons team","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0275","entry-level PhD biologists to world-class state-backed bioweapons team","We currently define this as uplifting a team of people with skills equivalent to entry-level PhD biologists to be able to approximate the capabilities of a world-class, state-backed bioweapons team.","none","false"
"ANT-RSP-v2-1-0276","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / AI R&D-4","paragraph","Autonomous AI Research and Development:","AI R&D-4: The ability to fully automate the work of an entry-level, remote-only Researcher at Anthropic.","AI R&D-4 is the ability to fully automate an entry-level, remote-only Anthropic researcher's work.","none","AI R&D-4","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0276","AI R&D-4","AI R&D-4: The ability to fully automate the work of an entry-level, remote-only Researcher at Anthropic.","none","false"
"ANT-RSP-v2-1-0277","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / AI R&D-5","paragraph","Autonomous AI Research and Development:","AI R&D-5: The ability to cause dramatic acceleration in the rate of effective scaling. Specifically, this would be the case if we observed or projected an increase in the effective training compute of the world's most capable model that, over the course of a year, was equivalent to two years of the average rate of progress during the period of early 2018 to early 2024.","AI R&D-5 is the ability to dramatically accelerate scaling, defined as achieving in one year an increase equivalent to two years of the 2018-2024 average progress rate.","none","AI R&D-5","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0277","AI R&D-5","AI R&D-5: The ability to cause dramatic acceleration in the rate of effective scaling. Specifically, this would be the case if we observed or projected an increase in the effective training compute of the world's most capable model that, over the course of a year, was equivalent to two years of the average rate of progress during the period of early 2018 to early 2024.","none","false"
"ANT-RSP-v2-1-0278","Anthropic","ANT-RSP-v2-1","Version 2.1","2025","Appendix C: Detailed Capability Thresholds","App C / AI R&D-5","paragraph","AI R&D-5 definition:","We roughly estimate that the 2018-2024 average scaleup was around 35x per year, so this would imply an actual or projected one-year scaleup of 352 = ~1000x.","The estimated 35x/year average scaleup implies AI R&D-5 corresponds to a roughly 1000x one-year scaleup.","none","~1000x one-year scaleup","NONE","true","ANT-RSP-v2-1_v2-2","ANT-RSP-v2-1-0278","~1000x one-year scaleup","We roughly estimate that the 2018-2024 average scaleup was around 35x per year, so this would imply an actual or projected one-year scaleup of 352 = ~1000x.","none","false"
